Date,Open,High,Low,Close,Adj Close,Volume
17/01/2019,38.549999,39.415001,38.314999,38.965,37.88155,119284800
18/01/2019,39.375,39.470001,38.994999,39.205002,38.11488,135004000
22/01/2019,39.102501,39.182499,38.154999,38.325001,37.259342,121576000
23/01/2019,38.537498,38.785,37.924999,38.48,37.410023,92522400
24/01/2019,38.5275,38.619999,37.935001,38.174999,37.113514,101766000
25/01/2019,38.869999,39.532501,38.580002,39.439999,38.343342,134142000
28/01/2019,38.947498,39.0825,38.415001,39.075001,37.988487,104768400
29/01/2019,39.0625,39.532501,38.5275,38.669998,37.594749,166348800
30/01/2019,40.8125,41.537498,40.057499,41.3125,40.163773,244439200
31/01/2019,41.5275,42.25,41.139999,41.610001,40.453003,162958400
1/02/2019,41.740002,42.244999,41.482498,41.630001,40.472446,130672400
4/02/2019,41.852501,42.915001,41.82,42.8125,41.622063,125982000
5/02/2019,43.215,43.77,43.087502,43.544998,42.334194,144406400
6/02/2019,43.662498,43.892502,43.212502,43.560001,42.348785,112958400
7/02/2019,43.099998,43.485001,42.584999,42.735001,41.546726,126966800
8/02/2019,42.247501,42.665001,42.105,42.602501,41.595535,95280000
11/02/2019,42.762501,42.802502,42.3125,42.357498,41.356327,83973600
12/02/2019,42.525002,42.75,42.424999,42.7225,41.712696,89134000
13/02/2019,42.8475,43.119999,42.48,42.544998,41.539391,89960800
14/02/2019,42.427502,42.814999,42.345001,42.700001,41.690731,87342800
15/02/2019,42.8125,42.924999,42.4375,42.605,41.597977,98507200
19/02/2019,42.427502,42.860001,42.372501,42.732498,41.722458,75891200
20/02/2019,42.797501,43.330002,42.747501,43.0075,41.990967,104457600
21/02/2019,42.950001,43.092499,42.575001,42.764999,41.754189,68998800
22/02/2019,42.895,43.25,42.845001,43.2425,42.220409,75652800
25/02/2019,43.540001,43.967499,43.487499,43.557499,42.527962,87493600
26/02/2019,43.427502,43.825001,43.2925,43.5825,42.55238,68280800
27/02/2019,43.302502,43.75,43.182499,43.717499,42.684181,111341600
28/02/2019,43.580002,43.727501,43.23,43.287498,42.264347,112861600
1/03/2019,43.57,43.787498,43.2225,43.7425,42.708591,103544800
4/03/2019,43.922501,44.4375,43.4925,43.962502,42.923397,109744800
5/03/2019,43.985001,44,43.634998,43.8825,42.845284,78949600
6/03/2019,43.6675,43.872501,43.485001,43.630001,42.598755,83241600
7/03/2019,43.467499,43.610001,43.005001,43.125,42.105686,99185600
8/03/2019,42.580002,43.267502,42.375,43.227501,42.205769,95997600
11/03/2019,43.872501,44.779999,43.837502,44.724998,43.66787,128044000
12/03/2019,45,45.6675,44.842499,45.227501,44.158493,129870400
13/03/2019,45.5625,45.825001,45.23,45.427502,44.353771,124130000
14/03/2019,45.974998,46.025002,45.639999,45.932499,44.846832,94318000
15/03/2019,46.212502,46.8325,45.935001,46.529999,45.430202,156171600
18/03/2019,46.450001,47.0975,46.447498,47.005001,45.893982,104879200
19/03/2019,47.087502,47.247501,46.48,46.6325,45.530281,126585600
20/03/2019,46.557499,47.372501,46.182499,47.040001,45.928146,124140800
21/03/2019,47.505001,49.0825,47.452499,48.772499,47.619701,204136800
22/03/2019,48.834999,49.422501,47.695,47.762501,46.633572,169630800
25/03/2019,47.877499,47.994999,46.650002,47.185001,46.069725,175381200
26/03/2019,47.915001,48.220001,46.145,46.697498,45.593746,199202000
27/03/2019,47.1875,47.439999,46.637501,47.1175,46.003822,119393600
28/03/2019,47.237499,47.389999,46.8825,47.18,46.064842,83121600
29/03/2019,47.4575,47.52,47.134998,47.487499,46.365074,94256000
1/04/2019,47.91,47.919998,47.095001,47.810001,46.679955,111448000
2/04/2019,47.772499,48.615002,47.762501,48.505001,47.358528,91062800
3/04/2019,48.3125,49.125,48.287498,48.837502,47.68317,93087200
4/04/2019,48.697498,49.092499,48.285,48.922501,47.766159,76457200
5/04/2019,49.112499,49.275002,48.982498,49.25,48.085918,74106400
8/04/2019,49.105,50.057499,49.084999,50.025002,48.842606,103526800
9/04/2019,50.080002,50.712502,49.807499,49.875,48.696144,143072800
10/04/2019,49.669998,50.185001,49.544998,50.154999,48.969524,86781200
11/04/2019,50.212502,50.25,49.610001,49.737499,48.56189,83603200
12/04/2019,49.799999,50.035,49.052502,49.717499,48.542366,111042800
15/04/2019,49.645,49.962502,49.502499,49.807499,48.630238,70146400
16/04/2019,49.865002,50.342499,49.639999,49.8125,48.63512,102785600
17/04/2019,49.884998,50.845001,49.6525,50.782501,49.582191,115627200
18/04/2019,50.779999,51.037498,50.630001,50.965,49.760384,96783200
22/04/2019,50.7075,51.235001,50.584999,51.1325,49.923923,77758000
23/04/2019,51.107498,51.9375,50.974998,51.869999,50.64399,93292000
24/04/2019,51.84,52.119999,51.762501,51.790001,50.56588,70162400
25/04/2019,51.7075,51.939999,51.279999,51.32,50.106987,74172800
26/04/2019,51.224998,51.25,50.529999,51.075001,49.867783,74596400
29/04/2019,51.099998,51.4925,50.965,51.1525,49.943447,88818800
30/04/2019,50.764999,50.849998,49.7775,50.1675,48.981731,186139600
1/05/2019,52.470001,53.827499,52.307499,52.630001,51.386028,259309200
2/05/2019,52.459999,53.162498,52.032501,52.287498,51.05162,127985200
3/05/2019,52.7225,52.959999,52.557499,52.9375,51.68626,83569600
6/05/2019,51.072498,52.209999,50.875,52.119999,50.888084,129772400
7/05/2019,51.470001,51.855,50.2075,50.715,49.516289,155054800
8/05/2019,50.474998,51.334999,50.4375,50.724998,49.526054,105358000
9/05/2019,50.099998,50.419998,49.165001,50.18,48.993935,139634400
10/05/2019,49.355,49.712502,48.192501,49.294998,48.315201,164834800
13/05/2019,46.927502,47.369999,45.712502,46.43,45.507145,229722400
14/05/2019,46.602501,47.424999,46.352501,47.165001,46.227531,146118800
15/05/2019,46.567501,47.9375,46.505001,47.73,46.781307,106178800
16/05/2019,47.477501,48.1175,47.209999,47.52,46.575485,132125600
17/05/2019,46.732498,47.724998,46.689999,47.25,46.310848,131516400
20/05/2019,45.880001,46.087502,45.07,45.772499,44.862709,154449200
21/05/2019,46.305,47,46.174999,46.650002,45.722771,113459200
22/05/2019,46.165001,46.427502,45.637501,45.695,44.786755,118994400
23/05/2019,44.950001,45.134998,44.452499,44.915001,44.022255,146118800
24/05/2019,45.049999,45.535,44.654999,44.7425,43.853184,94858800
28/05/2019,44.73,45.147499,44.477501,44.557499,43.67186,111792800
29/05/2019,44.105,44.837502,44,44.345001,43.463585,113924800
30/05/2019,44.487499,44.807499,44.1675,44.575001,43.689014,84873600
31/05/2019,44.057499,44.497501,43.747501,43.767502,42.897575,108174400
3/06/2019,43.900002,44.48,42.567501,43.325001,42.46386,161584400
4/06/2019,43.860001,44.9575,43.630001,44.91,44.017357,123872000
5/06/2019,46.07,46.247501,45.285,45.634998,44.727943,119093600
6/06/2019,45.77,46.3675,45.537498,46.305,45.384628,90105200
7/06/2019,46.627499,47.98,46.442501,47.537498,46.592628,122737600
10/06/2019,47.952499,48.842499,47.904999,48.145,47.188057,104883600
11/06/2019,48.715,49,48.400002,48.702499,47.734474,107731600
12/06/2019,48.487499,48.9925,48.3475,48.547501,47.582558,73012800
13/06/2019,48.674999,49.197498,48.400002,48.537498,47.572754,86698400
14/06/2019,47.887501,48.397499,47.575001,48.185001,47.227261,75046000
17/06/2019,48.224998,48.740002,48.0425,48.4725,47.509045,58676400
18/06/2019,49.012501,50.072498,48.802502,49.612499,48.626389,106204000
19/06/2019,49.919998,49.970001,49.327499,49.467499,48.484272,84496800
20/06/2019,50.092499,50.1525,49.5075,49.865002,48.873871,86056000
21/06/2019,49.700001,50.212502,49.537498,49.695,48.707249,191202400
24/06/2019,49.634998,50.040001,49.5425,49.645,48.658249,72881600
25/06/2019,49.607498,49.814999,48.822498,48.892502,47.920704,84281200
26/06/2019,49.442501,50.247501,49.337502,49.950001,48.95718,104270000
27/06/2019,50.072498,50.392502,49.892502,49.935001,48.942478,83598800
28/06/2019,49.669998,49.875,49.262501,49.48,48.496517,124442400
1/07/2019,50.7925,51.122501,50.162498,50.387501,49.385986,109012000
2/07/2019,50.352501,50.782501,50.34,50.682499,49.675121,67740800
3/07/2019,50.82,51.110001,50.672501,51.102501,50.086773,45448000
5/07/2019,50.837502,51.27,50.724998,51.057499,50.042667,69062000
8/07/2019,50.202499,50.349998,49.602501,50.005001,49.011089,101354400
9/07/2019,49.799999,50.377499,49.702499,50.310001,49.310028,82312000
10/07/2019,50.462502,50.932499,50.389999,50.807499,49.797634,71588400
11/07/2019,50.827499,51.0975,50.427502,50.4375,49.434994,80767200
12/07/2019,50.612499,51,50.549999,50.825001,49.814785,70380800
15/07/2019,51.022499,51.467499,51,51.302502,50.282799,67789600
16/07/2019,51.147499,51.5275,50.875,51.125,50.108826,67467200
17/07/2019,51.012501,51.272499,50.817501,50.837502,49.827045,56430000
18/07/2019,51,51.470001,50.924999,51.415001,50.393063,74162400
19/07/2019,51.447498,51.625,50.59,50.647499,49.640812,83717200
22/07/2019,50.912498,51.807499,50.9025,51.805,50.775311,89111600
23/07/2019,52.115002,52.227501,51.822498,52.209999,51.172256,73420800
24/07/2019,51.9175,52.287498,51.7925,52.1675,51.130604,59966400
25/07/2019,52.2225,52.310001,51.682499,51.755001,50.726303,55638400
26/07/2019,51.869999,52.432499,51.785,51.935001,50.902721,70475600
29/07/2019,52.115002,52.66,52.110001,52.419998,51.378082,86693600
30/07/2019,52.189999,52.540001,51.827499,52.195,51.157562,135742800
31/07/2019,54.105,55.342499,52.825001,53.259998,52.201385,277125600
1/08/2019,53.474998,54.5075,51.685001,52.107498,51.0718,216071600
2/08/2019,51.3825,51.607498,50.407501,51.005001,49.991211,163448400
5/08/2019,49.497501,49.662498,48.145,48.334999,47.374279,209572000
6/08/2019,49.077499,49.517502,48.509998,49.25,48.271091,143299200
7/08/2019,48.852501,49.889999,48.455002,49.759998,48.770962,133457600
8/08/2019,50.049999,50.8825,49.8475,50.857498,49.846638,108038000
9/08/2019,50.325001,50.689999,49.822498,50.247501,49.435894,98478800
12/08/2019,49.904999,50.512501,49.787498,50.119999,49.310444,89927600
13/08/2019,50.255001,53.035,50.119999,52.2425,51.398663,188874000
14/08/2019,50.790001,51.610001,50.647499,50.6875,49.868778,146189600
15/08/2019,50.865002,51.285,49.9175,50.435001,49.620361,108909600
16/08/2019,51.07,51.790001,50.959999,51.625,50.791134,110481600
19/08/2019,52.654999,53.182499,52.5075,52.587502,51.738094,97654400
20/08/2019,52.720001,53.337502,52.580002,52.59,51.740551,107537200
21/08/2019,53.247501,53.412498,52.900002,53.16,52.301342,86141600
22/08/2019,53.297501,53.610001,52.6875,53.115002,52.257072,89014800
23/08/2019,52.357498,53.012501,50.25,50.66,49.841728,187272000
26/08/2019,51.465,51.797501,51.264999,51.622501,50.788677,104174400
27/08/2019,51.965,52.137501,50.8825,51.040001,50.215591,103493200
28/08/2019,51.025002,51.43,50.830002,51.3825,50.552551,63755200
29/08/2019,52.125,52.330002,51.665001,52.252499,51.408501,83962000
30/08/2019,52.540001,52.612499,51.799999,52.185001,51.342091,84573600
3/09/2019,51.607498,51.744999,51.055,51.424999,50.594368,80092000
4/09/2019,52.0975,52.369999,51.830002,52.297501,51.452774,76752400
5/09/2019,53,53.4925,52.877499,53.32,52.458759,95654800
6/09/2019,53.512501,53.605,53.127499,53.314999,52.453838,77449200
9/09/2019,53.709999,54.110001,52.767502,53.5425,52.677666,109237600
10/09/2019,53.465,54.195,52.927502,54.174999,53.299946,127111600
11/09/2019,54.517502,55.927502,54.432499,55.897499,54.994625,177158400
12/09/2019,56.200001,56.605,55.715,55.772499,54.871643,128906800
13/09/2019,55,55.197498,54.255001,54.6875,53.804169,159053200
16/09/2019,54.432499,55.032501,54.389999,54.974998,54.087021,84632400
17/09/2019,54.990002,55.205002,54.779999,55.174999,54.283794,73274800
18/09/2019,55.264999,55.712502,54.860001,55.692501,54.792934,101360000
19/09/2019,55.502499,55.939999,55.092499,55.240002,54.347744,88242400
20/09/2019,55.345001,55.639999,54.3675,54.432499,53.553288,221652400
23/09/2019,54.737499,54.959999,54.412498,54.68,53.796791,76662000
24/09/2019,55.2575,55.622501,54.297501,54.419998,53.540989,124763200
25/09/2019,54.637501,55.375,54.285,55.2575,54.364964,87613600
26/09/2019,55,55.235001,54.7075,54.9725,54.084564,75334000
27/09/2019,55.134998,55.240002,54.32,54.705002,53.821388,101408000
30/09/2019,55.224998,56.145,55.197498,55.9925,55.088085,103909600
1/10/2019,56.267502,57.055,56.049999,56.147499,55.240585,139223200
2/10/2019,55.764999,55.895,54.482498,54.740002,53.855827,138449200
3/10/2019,54.607498,55.240002,53.782501,55.205002,54.313313,114426000
4/10/2019,56.41,56.872501,55.9725,56.752499,55.835808,138478800
7/10/2019,56.567501,57.482498,56.459999,56.764999,55.848118,122306000
8/10/2019,56.455002,57.014999,56.0825,56.099998,55.193851,111820000
9/10/2019,56.7575,56.947498,56.41,56.7575,55.840733,74770400
10/10/2019,56.982498,57.610001,56.825001,57.522499,56.593376,113013600
11/10/2019,58.237499,59.41,58.077499,59.052502,58.098667,166795600
14/10/2019,58.724998,59.532501,58.6675,58.967499,58.015038,96427600
15/10/2019,59.0975,59.412498,58.720001,58.830002,57.879761,87360000
16/10/2019,58.342499,58.810001,58.299999,58.592499,57.646095,73903200
17/10/2019,58.772499,59.037498,58.380001,58.82,57.869919,67585200
18/10/2019,58.647499,59.395,58.572498,59.102501,58.147861,97433600
21/10/2019,59.380001,60.247501,59.330002,60.127499,59.1563,87247200
22/10/2019,60.290001,60.549999,59.904999,59.990002,59.021027,82293600
23/10/2019,60.525002,60.810001,60.305,60.794998,59.813019,75828800
24/10/2019,61.127499,61.200001,60.452499,60.895,59.911404,69275200
25/10/2019,60.790001,61.682499,60.720001,61.645,60.649292,73477200
28/10/2019,61.855,62.3125,61.68,62.262501,61.256817,96572800
29/10/2019,62.2425,62.4375,60.642502,60.822498,59.840073,142839600
30/10/2019,61.189999,61.325001,60.302502,60.814999,59.832695,124522000
31/10/2019,61.810001,62.2925,59.314999,62.189999,61.185482,139162000
1/11/2019,62.384998,63.982498,62.290001,63.955002,62.921982,151125200
4/11/2019,64.332497,64.462502,63.845001,64.375,63.335197,103272000
5/11/2019,64.262497,64.547501,64.080002,64.282501,63.244194,79897600
6/11/2019,64.192497,64.372498,63.842499,64.309998,63.271244,75864400
7/11/2019,64.684998,65.087502,64.527496,64.857498,64.001472,94940400
8/11/2019,64.672501,65.110001,64.212502,65.035004,64.176643,69986400
11/11/2019,64.574997,65.6175,64.57,65.550003,64.684837,81821200
12/11/2019,65.387497,65.697502,65.230003,65.489998,64.625633,87388800
13/11/2019,65.282501,66.195,65.267502,66.1175,65.244835,102734400
14/11/2019,65.9375,66.220001,65.525002,65.660004,64.793388,89182800
15/11/2019,65.919998,66.445,65.752502,66.440002,65.563087,100206400
18/11/2019,66.449997,66.857498,66.057503,66.775002,65.893661,86703200
19/11/2019,66.974998,67,66.347504,66.572502,65.69384,76167200
20/11/2019,66.385002,66.519997,65.099998,65.797501,64.92907,106234400
21/11/2019,65.922501,66.002502,65.294998,65.502502,64.637962,121395200
22/11/2019,65.647499,65.794998,65.209999,65.445,64.581215,65325200
25/11/2019,65.677498,66.610001,65.629997,66.592499,65.71357,84020400
26/11/2019,66.735001,66.790001,65.625,66.072502,65.200439,105207600
27/11/2019,66.394997,66.995003,66.327499,66.959999,66.076225,65235600
29/11/2019,66.650002,67,66.474998,66.8125,65.930679,46617600
2/12/2019,66.817497,67.0625,65.862503,66.040001,65.168365,94487200
3/12/2019,64.577499,64.8825,64.072502,64.862503,64.006409,114430400
4/12/2019,65.267502,65.827499,65.169998,65.434998,64.571342,67181600
5/12/2019,65.947502,66.472504,65.682503,66.394997,65.518684,74424400
6/12/2019,66.870003,67.75,66.824997,67.677498,66.784248,106075600
9/12/2019,67.5,67.699997,66.227501,66.730003,65.849266,128042400
10/12/2019,67.150002,67.517502,66.464996,67.120003,66.234123,90420400
11/12/2019,67.202499,67.775002,67.125,67.692497,66.799042,78756800
12/12/2019,66.945,68.139999,66.830002,67.864998,66.969284,137310400
13/12/2019,67.864998,68.824997,67.732498,68.787498,67.879608,133587600
16/12/2019,69.25,70.197502,69.245003,69.964996,69.04155,128186000
17/12/2019,69.892502,70.442497,69.699997,70.102501,69.177261,114158400
18/12/2019,69.949997,70.474998,69.779999,69.934998,69.011955,116028400
19/12/2019,69.875,70.294998,69.737503,70.004997,69.081032,98369200
20/12/2019,70.557503,70.662498,69.639999,69.860001,68.93795,275978000
23/12/2019,70.1325,71.0625,70.092499,71,70.062904,98572000
24/12/2019,71.172501,71.222504,70.730003,71.067497,70.129509,48478800
26/12/2019,71.205002,72.495003,71.175003,72.477501,71.520905,93121200
27/12/2019,72.779999,73.4925,72.029999,72.449997,71.493767,146266000
30/12/2019,72.364998,73.172501,71.305,72.879997,71.918076,144114400
31/12/2019,72.482498,73.419998,72.379997,73.412498,72.443565,100805600
2/01/2020,74.059998,75.150002,73.797501,75.087502,74.096458,135480400
3/01/2020,74.287498,75.144997,74.125,74.357498,73.376091,146322800
6/01/2020,73.447502,74.989998,73.1875,74.949997,73.960762,118387200
7/01/2020,74.959999,75.224998,74.370003,74.597504,73.612915,108872000
8/01/2020,74.290001,76.110001,74.290001,75.797501,74.797081,132079200
9/01/2020,76.809998,77.607498,76.550003,77.407501,76.385826,170108400
10/01/2020,77.650002,78.167503,77.0625,77.582497,76.558525,140644800
13/01/2020,77.910004,79.267502,77.787498,79.239998,78.194138,121532000
14/01/2020,79.175003,79.392502,78.042503,78.169998,77.138268,161954400
15/01/2020,77.962502,78.875,77.387497,77.834999,76.807693,121923600
16/01/2020,78.397499,78.925003,78.022499,78.809998,77.769829,108829200
17/01/2020,79.067497,79.684998,78.75,79.682503,78.630806,137816400
21/01/2020,79.297501,79.754997,79,79.142502,78.097939,110843200
22/01/2020,79.644997,79.997498,79.327499,79.425003,78.376717,101832400
23/01/2020,79.480003,79.889999,78.912498,79.807503,78.754166,104472000
24/01/2020,80.0625,80.832497,79.379997,79.577499,78.527184,146537600
27/01/2020,77.514999,77.942497,76.220001,77.237503,76.218079,161940000
28/01/2020,78.150002,79.599998,78.047501,79.422501,78.374229,162234000
29/01/2020,81.112503,81.962502,80.345001,81.084999,80.014786,216229200
30/01/2020,80.135002,81.022499,79.6875,80.967499,79.898842,126743200
31/01/2020,80.232498,80.669998,77.072502,77.377502,76.356224,199588400
3/02/2020,76.074997,78.372498,75.555,77.165001,76.14653,173788400
4/02/2020,78.827499,79.910004,78.407501,79.712502,78.6604,136616400
5/02/2020,80.879997,81.190002,79.737503,80.362503,79.301834,118826800
6/02/2020,80.642502,81.305,80.065002,81.302498,80.229424,105425600
7/02/2020,80.592499,80.849998,79.5,80.0075,79.138893,117684000
10/02/2020,78.544998,80.387497,78.462502,80.387497,79.514763,109348800
11/02/2020,80.900002,80.974998,79.677498,79.902496,79.035027,94323200
12/02/2020,80.3675,81.805,80.3675,81.800003,80.911926,113730400
13/02/2020,81.047501,81.555,80.837502,81.217499,80.335754,94747600
14/02/2020,81.184998,81.495003,80.712502,81.237503,80.355545,80113600
18/02/2020,78.839996,79.9375,78.652496,79.75,78.884186,152531200
19/02/2020,80,81.142502,80,80.904999,80.026649,93984000
20/02/2020,80.657501,81.162498,79.552498,80.074997,79.205658,100566000
21/02/2020,79.654999,80.112503,77.625,78.262497,77.412842,129554000
24/02/2020,74.315002,76.044998,72.307503,74.544998,73.735695,222195200
25/02/2020,75.237503,75.6325,71.532501,72.019997,71.238106,230673600
26/02/2020,71.6325,74.470001,71.625,73.162498,72.36821,198054800
27/02/2020,70.275002,71.5,68.239998,68.379997,67.637619,320605600
28/02/2020,64.315002,69.602501,64.092499,68.339996,67.598053,426510000
2/03/2020,70.57,75.360001,69.43,74.702499,73.891479,341397200
3/03/2020,75.917503,76,71.449997,72.330002,71.544746,319475600
4/03/2020,74.110001,75.849998,73.282501,75.684998,74.863319,219178400
5/03/2020,73.879997,74.887497,72.852501,73.230003,72.434982,187572800
6/03/2020,70.5,72.705002,70.307503,72.2575,71.47303,226176800
9/03/2020,65.9375,69.522499,65.75,66.542503,65.820068,286744800
10/03/2020,69.285004,71.610001,67.342499,71.334999,70.560539,285290000
11/03/2020,69.347504,70.305,67.964996,68.857498,68.10994,255598800
12/03/2020,63.985001,67.5,62,62.057499,61.38377,418474000
13/03/2020,66.222504,69.980003,63.237499,69.4925,68.738037,370732000
16/03/2020,60.487499,64.769997,60,60.552502,59.895107,322423600
17/03/2020,61.877499,64.402496,59.599998,63.215,62.528702,324056000
18/03/2020,59.942501,62.5,59.279999,61.6675,60.998001,300233600
19/03/2020,61.8475,63.209999,60.6525,61.195,60.530632,271857200
20/03/2020,61.794998,62.9575,57,57.310001,56.687813,401693200
23/03/2020,57.02,57.125,53.1525,56.092499,55.483528,336752800
24/03/2020,59.09,61.922501,58.575001,61.720001,61.049931,287531200
25/03/2020,62.6875,64.5625,61.075001,61.380001,60.713623,303602000
26/03/2020,61.630001,64.669998,61.59,64.610001,63.90855,252087200
27/03/2020,63.1875,63.967499,61.762501,61.935001,61.262604,204216800
30/03/2020,62.685001,63.880001,62.349998,63.702499,63.010906,167976400
31/03/2020,63.900002,65.622498,63,63.572498,62.882324,197002000
1/04/2020,61.625,62.18,59.782501,60.227501,59.573635,176218400
2/04/2020,60.084999,61.287498,59.224998,61.232498,60.567722,165934000
3/04/2020,60.700001,61.424999,59.7425,60.352501,59.697277,129880000
6/04/2020,62.724998,65.777496,62.345001,65.6175,64.905121,201820400
7/04/2020,67.699997,67.925003,64.75,64.857498,64.153366,202887200
8/04/2020,65.684998,66.842499,65.307503,66.517502,65.795349,168895200
9/04/2020,67.175003,67.517502,66.175003,66.997498,66.270134,161834800
13/04/2020,67.077499,68.425003,66.457497,68.3125,67.570854,131022800
14/04/2020,70,72.0625,69.512497,71.762497,70.983398,194994800
15/04/2020,70.599998,71.582497,70.157501,71.107498,70.335518,131154400
16/04/2020,71.845001,72.050003,70.587502,71.672501,70.894379,157125200
17/04/2020,71.172501,71.737503,69.214996,70.699997,69.932449,215250000
20/04/2020,69.487503,70.419998,69.212502,69.232498,68.480873,130015200
21/04/2020,69.07,69.3125,66.357498,67.092499,66.364105,180991600
22/04/2020,68.402496,69.474998,68.050003,69.025002,68.27562,116862400
23/04/2020,68.967499,70.4375,68.717499,68.7575,68.011024,124814400
24/04/2020,69.300003,70.752502,69.25,70.7425,69.974472,126161200
27/04/2020,70.449997,71.135002,69.987503,70.792503,70.023941,117087600
28/04/2020,71.269997,71.457497,69.550003,69.644997,68.888885,112004800
29/04/2020,71.182503,72.417503,70.972504,71.932503,71.151558,137280800
30/04/2020,72.489998,73.6325,72.087502,73.449997,72.652573,183064000
1/05/2020,71.5625,74.75,71.462502,72.267502,71.482918,240616800
4/05/2020,72.292503,73.422501,71.580002,73.290001,72.494324,133568000
5/05/2020,73.764999,75.25,73.614998,74.389999,73.582382,147751200
6/05/2020,75.114998,75.809998,74.717499,75.157501,74.341553,142333600
7/05/2020,75.805,76.292503,75.4925,75.934998,75.110611,115215200
8/05/2020,76.410004,77.587502,76.072502,77.532501,76.898369,133838400
11/05/2020,77.025002,79.262497,76.809998,78.752502,78.108391,145946400
12/05/2020,79.457497,79.922501,77.727501,77.852501,77.215744,162301200
13/05/2020,78.037498,78.987503,75.802498,76.912498,76.283447,200622400
14/05/2020,76.127502,77.447502,75.3825,77.385002,76.752068,158929200
15/05/2020,75.087502,76.974998,75.052498,76.927498,76.298309,166348400
18/05/2020,78.292503,79.125,77.580002,78.739998,78.095985,135178400
19/05/2020,78.7575,79.629997,78.252502,78.285004,77.644707,101729600
20/05/2020,79.169998,79.879997,79.129997,79.807503,79.154755,111504800
21/05/2020,79.665001,80.222504,78.967499,79.212502,78.564629,102688800
22/05/2020,78.942497,79.807503,78.837502,79.722504,79.070465,81803200
26/05/2020,80.875,81.059998,79.125,79.182503,78.534866,125522000
27/05/2020,79.035004,79.677498,78.272499,79.527496,78.877045,112945200
28/05/2020,79.192497,80.860001,78.907501,79.5625,78.911758,133560800
29/05/2020,79.8125,80.287498,79.1175,79.485001,78.8349,153532400
1/06/2020,79.4375,80.587502,79.302498,80.462502,79.804398,80791200
2/06/2020,80.1875,80.860001,79.732498,80.834999,80.173843,87642800
3/06/2020,81.165001,81.550003,80.574997,81.279999,80.615211,104491200
4/06/2020,81.097504,81.404999,80.195,80.580002,79.920944,87560400
5/06/2020,80.837502,82.9375,80.807503,82.875,82.197159,137250400
8/06/2020,82.5625,83.400002,81.830002,83.364998,82.683159,95654400
9/06/2020,83.035004,86.402496,83.002502,85.997498,85.294136,147712400
10/06/2020,86.974998,88.692497,86.522499,88.209999,87.488533,166651600
11/06/2020,87.327499,87.764999,83.870003,83.974998,83.28817,201662400
12/06/2020,86.18,86.949997,83.555,84.699997,84.00724,200146000
15/06/2020,83.3125,86.419998,83.144997,85.747498,85.046173,138808800
16/06/2020,87.864998,88.300003,86.18,88.019997,87.300087,165428800
17/06/2020,88.787498,88.849998,87.772499,87.897499,87.178589,114406400
18/06/2020,87.852501,88.362503,87.305,87.932503,87.213303,96820400
19/06/2020,88.660004,89.139999,86.287498,87.43,86.714905,264476000
22/06/2020,87.834999,89.864998,87.787498,89.717499,88.983704,135445200
23/06/2020,91,93.095001,90.567497,91.6325,90.883034,212155600
24/06/2020,91.25,92.197502,89.629997,90.014999,89.278763,192623200
25/06/2020,90.175003,91.25,89.392502,91.209999,90.463997,137522400
26/06/2020,91.102501,91.330002,88.254997,88.407501,87.684418,205256800
29/06/2020,88.3125,90.542503,87.82,90.445,89.705246,130646000
30/06/2020,90.019997,91.495003,90,91.199997,90.454071,140223200
1/07/2020,91.279999,91.839996,90.977501,91.027496,90.28299,110737200
2/07/2020,91.962502,92.6175,90.910004,91.027496,90.28299,114041600
6/07/2020,92.5,93.945,92.467499,93.462502,92.698067,118655600
7/07/2020,93.852501,94.654999,93.057503,93.172501,92.410446,112424400
8/07/2020,94.18,95.375,94.089996,95.342499,94.562698,117092000
9/07/2020,96.262497,96.317497,94.672501,95.752502,94.969337,125642800
10/07/2020,95.334999,95.980003,94.705002,95.919998,95.13546,90257200
13/07/2020,97.264999,99.955002,95.2575,95.477501,94.696594,191649200
14/07/2020,94.839996,97.254997,93.877502,97.057503,96.263672,170989200
15/07/2020,98.989998,99.247498,96.489998,97.724998,96.925713,153198000
16/07/2020,96.5625,97.404999,95.904999,96.522499,95.733047,110577600
17/07/2020,96.987503,97.147499,95.839996,96.327499,95.539642,92186800
20/07/2020,96.417503,98.5,96.0625,98.357498,97.553032,90318000
21/07/2020,99.172501,99.25,96.7425,97,96.206642,103433200
22/07/2020,96.692497,97.974998,96.602501,97.272499,96.476913,89001600
23/07/2020,96.997498,97.077499,92.010002,92.845001,92.085617,197004400
24/07/2020,90.987503,92.970001,89.144997,92.614998,91.857506,185438800
27/07/2020,93.709999,94.904999,93.480003,94.809998,94.034554,121214000
28/07/2020,94.3675,94.550003,93.247498,93.252502,92.489792,103625600
29/07/2020,93.75,95.230003,93.712502,95.040001,94.262672,90329200
30/07/2020,94.1875,96.297501,93.767502,96.190002,95.403259,158130000
31/07/2020,102.885002,106.415001,100.824997,106.260002,105.390907,374336800
3/08/2020,108.199997,111.637497,107.892502,108.9375,108.046501,308151200
4/08/2020,109.1325,110.790001,108.387497,109.665001,108.768051,173071600
5/08/2020,109.377502,110.392502,108.897499,110.0625,109.1623,121776800
6/08/2020,110.404999,114.412498,109.797501,113.902496,112.970894,202428800
7/08/2020,113.205002,113.675003,110.292503,111.112503,110.40242,198045600
10/08/2020,112.599998,113.775002,110,112.727501,112.007095,212403600
11/08/2020,111.970001,112.482498,109.107498,109.375,108.67601,187902400
